i_pid,i_id_pers,i_id_session,dt_date_utc,r_lat,r_lon,geom_2154
47224,12,0,2019-07-19 09:23:14+02,45.1891666666667,5.77210333333333,01010000206A0800000119CE7533012C410FF5A84FE2A25841
47225,12,0,2019-07-19 09:23:19+02,45.18926,5.77205333333333,01010000206A080000FCEF50E22A012C41BD9ED3DDE4A25841
47226,12,0,2019-07-19 09:23:24+02,45.1892733333333,5.77202166666667,01010000206A080000F0A834CF25012C41F6EAF336E5A25841
47227,12,0,2019-07-19 09:23:29+02,45.1893283333333,5.77200166666667,01010000206A0800005A27C13D22012C4179131DBAE6A25841
47228,12,0,2019-07-19 09:23:34+02,45.189435,5.77196166666667,01010000206A080000C56182211B012C41D3D0C1A8E9A25841
47229,12,0,2019-07-19 09:23:39+02,45.189515,5.771915,01010000206A0800006F77982E13012C4109BECCD8EBA25841
47230,12,0,2019-07-19 09:23:44+02,45.1895266666667,5.77188666666667,01010000206A08000089DAC3A40E012C41AAD8AC26ECA25841
47231,12,0,2019-07-19 09:23:49+02,45.1895116666667,5.771885,01010000206A080000EC16BA7F0E012C414264D4BBEBA25841
47232,12,0,2019-07-19 09:23:54+02,45.1894833333333,5.77188666666667,01010000206A08000012A23EFB0E012C416912DCF2EAA25841
47233,12,0,2019-07-19 09:23:59+02,45.1895016666667,5.77188333333333,01010000206A08000041D8B5500E012C417A558074EBA25841
47234,12,0,2019-07-19 09:24:04+02,45.1894916666667,5.77189166666667,01010000206A080000CFC188B30F012C41BFDBEF2EEBA25841
47235,12,0,2019-07-19 09:24:09+02,45.189495,5.77186166666667,01010000206A080000584C5CF70A012C41F2B65241EBA25841
47236,12,0,2019-07-19 09:24:14+02,45.1894533333333,5.77188666666667,01010000206A080000037B1D370F012C416EB0C11DEAA25841
47237,12,0,2019-07-19 09:24:19+02,45.1894433333333,5.77191666666667,01010000206A0800003F2F980014012C416FA603DCE9A25841
47238,12,0,2019-07-19 09:24:24+02,45.1894533333333,5.77194166666667,01010000206A0800008E423DD917012C41FB6A7527EAA25841
47239,12,0,2019-07-19 09:24:29+02,45.1894483333333,5.77193666666667,01010000206A080000342A4C1A17012C41B4390F03EAA25841
47240,12,0,2019-07-19 09:24:34+02,45.1894283333333,5.77197,01010000206A080000F780AE7D1C012C4117F3DE7AE9A25841
47241,12,0,2019-07-19 09:24:39+02,45.1893933333333,5.77198,01010000206A08000028B45F551E012C41C9C40384E8A25841
47242,12,0,2019-07-19 09:24:44+02,45.1893816666667,5.77198833333333,01010000206A080000CA7A86BB1F012C4129829C32E8A25841
47243,12,0,2019-07-19 09:24:49+02,45.1893583333333,5.77202166666667,01010000206A080000037A902525012C4135AABE92E7A25841
47244,12,0,2019-07-19 09:24:54+02,45.1893316666667,5.77205833333333,01010000206A0800003753341C2B012C419CC7C9DBE6A25841
47245,12,0,2019-07-19 09:24:59+02,45.1893066666667,5.77205333333333,01010000206A080000A8BD2D852A012C418DFD5129E6A25841
47246,12,0,2019-07-19 09:25:04+02,45.1893116666667,5.77205666666667,01010000206A080000BF9B25012B012C419AEC6C4DE6A25841
47247,12,0,2019-07-19 09:25:09+02,45.1892866666667,5.77208666666667,01010000206A080000B75C91E82F012C4150C821A1E5A25841
47248,12,0,2019-07-19 09:25:14+02,45.1893016666667,5.77208166666667,01010000206A08000020A2B5012F012C411A2ACD0AE6A25841
47249,12,0,2019-07-19 09:25:19+02,45.1892916666667,5.772065,01010000206A0800003C67EE772C012C413FAED3C0E5A25841
47250,12,0,2019-07-19 09:25:24+02,45.189275,5.77204,01010000206A080000B4FA96AC28012C41F4A90646E5A25841
47251,12,0,2019-07-19 09:25:29+02,45.189265,5.77200833333333,01010000206A0800009A390CC823012C416CC867F9E4A25841
47252,12,0,2019-07-19 09:25:34+02,45.1891966666667,5.77202333333333,01010000206A0800005A7630AB26012C41516EA616E3A25841
47253,12,0,2019-07-19 09:25:39+02,45.1892433333333,5.77199666666667,01010000206A0800005D37791E22012C417B86705DE4A25841
47254,12,0,2019-07-19 09:25:44+02,45.1892916666667,5.771975,01010000206A0800002AAC5A571E012C41FD3AF3B0E5A25841
47255,12,0,2019-07-19 09:25:49+02,45.1893116666667,5.77197666666667,01010000206A08000064B269721E012C41CF15503FE6A25841
47256,12,0,2019-07-19 09:25:54+02,45.18929,5.77194666666667,01010000206A08000029DA20E819012C41D4E81CA0E5A25841
47257,12,0,2019-07-19 09:25:59+02,45.18928,5.77195166666667,01010000206A080000F1AF01C51A012C417BE9F559E5A25841
47258,12,0,2019-07-19 09:26:04+02,45.1892416666667,5.77197666666667,01010000206A080000C7801DFE1E012C417386124EE4A25841
47259,12,0,2019-07-19 09:26:09+02,45.1892033333333,5.77199166666667,01010000206A080000D4FA61A521012C41048C6B40E3A25841
47260,12,0,2019-07-19 09:26:14+02,45.1891716666667,5.771985,01010000206A08000054C4AFD820012C41F04B4D5EE2A25841
47261,12,0,2019-07-19 09:26:19+02,45.1891633333333,5.77198166666667,01010000206A080000B1C95E6320012C417BC48422E2A25841
47262,12,0,2019-07-19 09:26:24+02,45.1891983333333,5.77194666666667,01010000206A080000CFE6119F1A012C415AF5F614E3A25841
47263,12,0,2019-07-19 09:26:29+02,45.1892466666667,5.77192166666667,01010000206A080000A414015216012C413327E367E4A25841
47264,12,0,2019-07-19 09:26:34+02,45.1893,5.77195833333333,01010000206A080000D48EFCA81B012C41729034E9E5A25841
47265,12,0,2019-07-19 09:26:39+02,45.1893383333333,5.77192833333333,01010000206A080000A56AF5A616012C41012A36F4E6A25841
47266,12,0,2019-07-19 09:26:44+02,45.1893833333333,5.77187666666667,01010000206A08000005C3F8300E012C41BA8BC02AE8A25841
47267,12,0,2019-07-19 09:26:49+02,45.189375,5.77190666666667,01010000206A0800008C5620F712012C41604DD9F4E7A25841
47268,12,0,2019-07-19 09:26:54+02,45.18938,5.77191166666667,01010000206A0800006E8711B613012C412C7E3F19E8A25841
47269,12,0,2019-07-19 09:26:59+02,45.1893716666667,5.77195,01010000206A080000F35217CB19012C411998D0E4E7A25841
47270,12,0,2019-07-19 09:27:04+02,45.1893916666667,5.77198833333333,01010000206A080000D65791A71F012C415C4DA579E8A25841
47271,12,0,2019-07-19 09:27:09+02,45.18938,5.77204,01010000206A080000A20B08DB27012C4112FFE22FE8A25841
47272,12,0,2019-07-19 09:27:14+02,45.1893916666667,5.77203833333333,01010000206A0800003A0DC68027012C4115527782E8A25841
47273,12,0,2019-07-19 09:27:19+02,45.1893783333333,5.77201333333333,01010000206A0800003AF1C7AE23012C4137EA571FE8A25841
47274,12,0,2019-07-19 09:27:24+02,45.18932,5.772025,01010000206A0800000D3A04F825012C410CD30883E6A25841
47275,12,0,2019-07-19 09:27:29+02,45.1892883333333,5.772025,01010000206A080000945F373726012C41E3A417A2E5A25841
47276,12,0,2019-07-19 09:27:34+02,45.189235,5.77204833333333,01010000206A080000A6434A4B2A012C417FD45B2BE4A25841
47277,12,0,2019-07-19 09:27:39+02,45.189265,5.77207833333333,01010000206A080000AB3DF1C42E012C41D20CC105E5A25841
47278,12,0,2019-07-19 09:27:44+02,45.1893333333333,5.772025,01010000206A0800005DF467DD25012C414B37BFE1E6A25841
47279,12,0,2019-07-19 09:27:49+02,45.18942,5.77199166666667,01010000206A080000F2E2F7F41F012C41E16A7F43E9A25841
47280,12,0,2019-07-19 09:27:54+02,45.1894533333333,5.77202666666667,01010000206A080000C8B5E23025012C412F017436EAA25841
47281,12,0,2019-07-19 09:27:59+02,45.1894333333333,5.77208166666667,01010000206A0800003712EDFA2D012C41F54516B2E9A25841
47282,12,0,2019-07-19 09:28:04+02,45.189405,5.77212166666667,01010000206A08000092B2D67A34012C41522AE1EFE8A25841
47283,12,0,2019-07-19 09:28:09+02,45.1894066666667,5.77215833333333,01010000206A0800004CEEED383A012C4163EB2F02E9A25841
47284,12,0,2019-07-19 09:28:14+02,45.1894366666667,5.772155,01010000206A080000102A1B7739012C4104C1B3D6E9A25841
47285,12,0,2019-07-19 09:28:19+02,45.1894483333333,5.77216,01010000206A08000020C3BD283A012C417D28752AEAA25841
47286,12,0,2019-07-19 09:28:24+02,45.1894533333333,5.77216166666667,01010000206A080000493DBC613A012C414DD3444EEAA25841
47287,12,0,2019-07-19 09:28:29+02,45.18943,5.77218,01010000206A080000BC9E03713D012C415DA1C1ABE9A25841
47288,12,0,2019-07-19 09:28:34+02,45.1894116666667,5.77221,01010000206A08000048E8204B42012C4185BED12EE9A25841
47289,12,0,2019-07-19 09:28:39+02,45.1894066666667,5.77216333333333,01010000206A080000A195D9013B012C41B8BB1103E9A25841
47290,12,0,2019-07-19 09:28:44+02,45.1893916666667,5.77208833333333,01010000206A080000ADBFFA592F012C413A61498BE8A25841
47291,12,0,2019-07-19 09:28:49+02,45.189375,5.77205,01010000206A0800004208DA7629012C416D35220EE8A25841
47292,12,0,2019-07-19 09:28:54+02,45.18934,5.77201833333333,01010000206A0800005BDC34C424012C416A57ED0FE7A25841
47293,12,0,2019-07-19 09:28:59+02,45.1893683333333,5.77193333333333,01010000206A0800006008023417012C41AA5732CAE7A25841
47294,12,0,2019-07-19 09:29:04+02,45.1893316666667,5.77190166666667,01010000206A0800009F8CAF8412012C4193BB26C0E6A25841
47295,12,0,2019-07-19 09:29:09+02,45.189305,5.77191166666667,01010000206A0800007CFEBE4B14012C41A5887D04E6A25841
47296,12,0,2019-07-19 09:29:14+02,45.1892666666667,5.77191166666667,01010000206A080000FA793F9814012C41602731F4E4A25841
47297,12,0,2019-07-19 09:29:19+02,45.18923,5.77191333333333,01010000206A080000DBBB652415012C414FD606F0E3A25841
47298,12,0,2019-07-19 09:29:24+02,45.18918,5.7719,01010000206A0800004869647013012C418BBE808AE2A25841
47299,12,0,2019-07-19 09:29:29+02,45.189115,5.77192666666667,01010000206A0800002CB1B12118012C4123D07BC1E0A25841
47300,12,0,2019-07-19 09:29:34+02,45.1892416666667,5.77205833333333,01010000206A08000034B7D3CF2B012C412EA37A5CE4A25841
47301,12,0,2019-07-19 09:29:39+02,45.18928,5.77205166666667,01010000206A080000BF2A6D772A012C415FF0996BE5A25841
47302,12,0,2019-07-19 09:29:44+02,45.189325,5.772035,01010000206A080000A416E17F27012C4106D450A8E6A25841
47303,12,0,2019-07-19 09:29:49+02,45.189375,5.77202,01010000206A08000001EB53C124012C41FA62D708E8A25841
47304,12,0,2019-07-19 09:29:54+02,45.189435,5.772,01010000206A0800008C39E62521012C410AF184AFE9A25841
47305,12,0,2019-07-19 09:29:59+02,45.1894716666667,5.772015,01010000206A080000FE6F7B3723012C41A1EB9FB6EAA25841
47306,12,0,2019-07-19 09:30:04+02,45.1895083333333,5.772015,01010000206A080000D2C14DEE22012C41C47E15BBEBA25841
47307,12,0,2019-07-19 09:30:09+02,45.1895166666667,5.77204333333333,01010000206A080000DB3F385027012C419F0947FBEBA25841
47308,12,0,2019-07-19 09:30:14+02,45.1895433333333,5.77209666666667,01010000206A0800006844257A2F012C41F1691CC2ECA25841
47309,12,0,2019-07-19 09:30:19+02,45.18953,5.77211666666667,01010000206A0800005BE16FB832012C417C42ED66ECA25841
47310,12,0,2019-07-19 09:30:24+02,45.1895233333333,5.77210166666667,01010000206A0800009B7CFB6A30012C413AA3EC34ECA25841
47311,12,0,2019-07-19 09:30:29+02,45.1895283333333,5.77208166666667,01010000206A08000038A4523D2D012C4194CDE954ECA25841
47312,12,0,2019-07-19 09:30:34+02,45.1895033333333,5.77208666666667,01010000206A0800008D7A23382E012C410AA135A4EBA25841
47313,12,0,2019-07-19 09:30:39+02,45.1894883333333,5.77208666666667,01010000206A080000817413562E012C41B670A839EBA25841
47314,12,0,2019-07-19 09:30:44+02,45.189465,5.77207833333333,01010000206A0800007D31C7352D012C418BE97092EAA25841
47315,12,0,2019-07-19 09:30:49+02,45.1894566666667,5.77207666666667,01010000206A080000F7BD6F032D012C413EA6F356EAA25841
47316,12,0,2019-07-19 09:30:54+02,45.1894233333333,5.77206833333333,01010000206A08000018AC18F72B012C414154B368E9A25841
47317,12,0,2019-07-19 09:30:59+02,45.1894016666667,5.77206666666667,01010000206A08000034915DDF2B012C41F0AC7FCEE8A25841
47318,12,0,2019-07-19 09:31:04+02,45.1893866666667,5.77206833333333,01010000206A08000097B646402C012C4133C13D64E8A25841
47319,12,0,2019-07-19 09:31:09+02,45.18939,5.77208833333333,01010000206A0800005C4D4E5D2F012C41BA94727FE8A25841
47320,12,0,2019-07-19 09:31:14+02,45.18941,5.772085,01010000206A080000CF3971AF2E012C41D4A0ED0CE9A25841
47321,12,0,2019-07-19 09:31:19+02,45.189455,5.77204333333333,01010000206A08000032374BCB27012C413A7B3B45EAA25841
47322,12,0,2019-07-19 09:31:24+02,45.1894783333333,5.772035,01010000206A08000040ADDB4D26012C415E5382E9EAA25841
47323,12,0,2019-07-19 09:31:29+02,45.189505,5.772035,01010000206A0800006D15A31826012C41581BEFA6EBA25841
47324,12,0,2019-07-19 09:31:34+02,45.1895316666667,5.77203833333333,01010000206A08000005DA5C6926012C41566CF264ECA25841
47325,12,0,2019-07-19 09:31:39+02,45.1895366666667,5.77203833333333,01010000206A080000C63C625F26012C41CFD17688ECA25841
47326,12,0,2019-07-19 09:31:44+02,45.18954,5.77203666666667,01010000206A080000BBFBC11526012C413E26D99FECA25841
47327,12,0,2019-07-19 09:31:49+02,45.1895383333333,5.772035,01010000206A080000AD571CD625012C413915B793ECA25841
47328,12,0,2019-07-19 09:31:54+02,45.189525,5.77204166666667,01010000206A0800006F5E9DFC26012C4181C32D36ECA25841
47329,12,0,2019-07-19 09:31:59+02,45.1895066666667,5.77204333333333,01010000206A080000B77C2D6427012C41AB3E3EB4EBA25841
47330,12,0,2019-07-19 09:32:04+02,45.1895,5.77204166666667,01010000206A0800009E74822E27012C411BC89784EBA25841
47331,12,0,2019-07-19 09:32:09+02,45.1895,5.77204,01010000206A080000F14389EB26012C4187834C84EBA25841
47332,12,0,2019-07-19 09:32:14+02,45.1895033333333,5.772035,01010000206A080000EA9EF61B26012C41DB4E189BEBA25841
47333,12,0,2019-07-19 09:32:19+02,45.189505,5.77203166666667,01010000206A080000D5B4B09225012C414D9258A6EBA25841
47334,12,0,2019-07-19 09:32:24+02,45.1895116666667,5.77202666666667,01010000206A080000930077BC24012C41D2F6D1D4EBA25841
47335,12,0,2019-07-19 09:32:29+02,45.1895266666667,5.77202333333333,01010000206A080000DDD3941824012C41619EC83EECA25841
47336,12,0,2019-07-19 09:32:34+02,45.18954,5.77202833333333,01010000206A080000FD17E4C624012C41B6CF609EECA25841
47337,12,0,2019-07-19 09:32:39+02,45.1895466666667,5.77202833333333,01010000206A08000024F495B924012C41AF01BCCDECA25841
47338,12,0,2019-07-19 09:32:44+02,45.1895683333333,5.772045,01010000206A080000C5B0132C27012C414E11956AEDA25841
47339,12,0,2019-07-19 09:32:49+02,45.1895616666667,5.77206666666667,01010000206A0800003E1309A02A012C41F75B0C3FEDA25841
47340,12,0,2019-07-19 09:32:54+02,45.18955,5.77207,01010000206A0800007640443D2B012C411F4EC3ECECA25841
47341,12,0,2019-07-19 09:32:59+02,45.1895366666667,5.77207666666667,01010000206A0800004A59C5632C012C4178FD398FECA25841
47342,12,0,2019-07-19 09:33:04+02,45.1895316666667,5.77207833333333,01010000206A080000B02DB9B02C012C41DCDC006CECA25841
47343,12,0,2019-07-19 09:33:09+02,45.1895233333333,5.77207833333333,01010000206A08000028EE5AC12C012C4178DECE30ECA25841
47344,12,0,2019-07-19 09:33:14+02,45.1895183333333,5.77207166666667,01010000206A0800002AD870BF2B012C41CD651D0CECA25841
47345,12,0,2019-07-19 09:33:19+02,45.1895116666667,5.772075,01010000206A0800000869B1522C012C4179BD58DDEBA25841
47346,12,0,2019-07-19 09:33:24+02,45.189505,5.77208,01010000206A080000342CEB282D012C41065ADFAEEBA25841
47347,12,0,2019-07-19 09:33:29+02,45.1895033333333,5.77208,01010000206A0800003AB93E2C2D012C418E8D08A3EBA25841
47348,12,0,2019-07-19 09:33:34+02,45.1895033333333,5.77207666666667,01010000206A0800008C584CA62C012C41E10372A2EBA25841
47349,12,0,2019-07-19 09:33:39+02,45.1895033333333,5.77207833333333,01010000206A080000E28845E92C012C41B548BDA2EBA25841
47350,12,0,2019-07-19 09:33:44+02,45.1895133333333,5.77207,01010000206A080000B44D72862B012C4192BB4DE8EBA25841
47351,12,0,2019-07-19 09:33:49+02,45.189525,5.77206333333333,01010000206A08000063BD44632A012C41F43F003AECA25841
47352,12,0,2019-07-19 09:33:54+02,45.189535,5.77205833333333,01010000206A08000071ED638629012C41BB3C2780ECA25841
47353,12,0,2019-07-19 09:33:59+02,45.1895316666667,5.77206,01010000206A0800003D3204D029012C4175E8C468ECA25841
47354,12,0,2019-07-19 09:34:04+02,45.1895233333333,5.77205833333333,01010000206A080000B1BCAC9D29012C4158A5472DECA25841
47355,12,0,2019-07-19 09:34:09+02,45.1895116666667,5.77206333333333,01010000206A0800001B1BE17D2A012C4114DC49DBEBA25841
47356,12,0,2019-07-19 09:34:14+02,45.1895,5.772065,01010000206A080000BE1D23D82A012C416889B588EBA25841
47357,12,0,2019-07-19 09:34:19+02,45.1894866666667,5.77207666666667,01010000206A08000030D88FC72C012C4109070E2CEBA25841
47358,12,0,2019-07-19 09:34:24+02,45.1894816666667,5.77207666666667,01010000206A0800007B7E8AD12C012C4195A18908EBA25841
47359,12,0,2019-07-19 09:34:29+02,45.189485,5.77207666666667,01010000206A080000F464E3CA2C012C418D3A3720EBA25841
47360,12,0,2019-07-19 09:34:34+02,45.1894916666667,5.772075,01010000206A080000A1009C7A2C012C41AA27474FEBA25841
47361,12,0,2019-07-19 09:34:39+02,45.189495,5.77207333333333,01010000206A0800005CB6FB302C012C41D37BA966EBA25841
47362,12,0,2019-07-19 09:34:44+02,45.1894966666667,5.77207,01010000206A0800001AC8B5A72B012C41B9BEE971EBA25841
47363,12,0,2019-07-19 09:34:49+02,45.1894983333333,5.77206166666667,01010000206A080000124884552A012C417233487CEBA25841
47364,12,0,2019-07-19 09:34:54+02,45.189505,5.77205166666667,01010000206A08000036F85EB628012C4148C9DFA9EBA25841
47365,12,0,2019-07-19 09:34:59+02,45.1895083333333,5.77204666666667,01010000206A0800009A52CCE627012C415E94ABC0EBA25841
47366,12,0,2019-07-19 09:35:04+02,45.1895066666667,5.77204166666667,01010000206A080000914C342127012C4115FAF2B3EBA25841
47367,12,0,2019-07-19 09:35:09+02,45.1895133333333,5.77203666666667,01010000206A0800009F95FA4A26012C415F5E6CE2EBA25841
47368,12,0,2019-07-19 09:35:14+02,45.1895183333333,5.77203166666667,01010000206A080000066B147825012C4148F60E05ECA25841
47369,12,0,2019-07-19 09:35:19+02,45.1895283333333,5.772015,01010000206A080000D66263C622012C41C7142749ECA25841
47370,12,0,2019-07-19 09:35:24+02,45.1895333333333,5.772005,01010000206A08000064B6912A21012C412BE0E76AECA25841
47371,12,0,2019-07-19 09:35:29+02,45.18954,5.77199333333333,01010000206A080000965A73481F012C413F343498ECA25841
47372,12,0,2019-07-19 09:35:34+02,45.1895416666667,5.77198333333333,01010000206A08000059C348B31D012C41926747A2ECA25841
47373,12,0,2019-07-19 09:35:39+02,45.1895383333333,5.771975,01010000206A08000048E9116B1C012C41DE792189ECA25841
47374,12,0,2019-07-19 09:35:44+02,45.1895566666667,5.77193666666667,01010000206A080000E337184216012C413B289904EDA25841
47375,12,0,2019-07-19 09:35:49+02,45.1895783333333,5.77188333333333,01010000206A0800004B48B5B70D012C4173161995EDA25841
47376,12,0,2019-07-19 09:35:54+02,45.1895883333333,5.77185333333333,01010000206A080000AA613BEE08012C416125D7D6EDA25841
47377,12,0,2019-07-19 09:35:59+02,45.1895816666667,5.77185166666667,01010000206A080000DC2390B808012C41F5AF30A7EDA25841
47378,12,0,2019-07-19 09:36:04+02,45.1895766666667,5.77185,01010000206A0800000F6A917F08012C4117076183EDA25841
47379,12,0,2019-07-19 09:36:09+02,45.1895633333333,5.77186666666667,01010000206A08000023FAE8370B012C4195439B27EDA25841
47380,12,0,2019-07-19 09:36:14+02,45.1895566666667,5.771875,01010000206A080000ECC914940C012C414962B8F9ECA25841
47381,12,0,2019-07-19 09:36:19+02,45.1895516666667,5.771885,01010000206A080000394EE62F0E012C414E91F7D7ECA25841
47382,12,0,2019-07-19 09:36:24+02,45.1895466666667,5.7719,01010000206A080000FD5EA39410012C41758B18B7ECA25841
47383,12,0,2019-07-19 09:36:29+02,45.189545,5.77191166666667,01010000206A080000AE1BC76C12012C414A9850ADECA25841
47384,12,0,2019-07-19 09:36:34+02,45.189545,5.77193333333333,01010000206A0800007E696ED315012C41E80823B1ECA25841
47385,12,0,2019-07-19 09:36:39+02,45.18955,5.77197666666667,01010000206A080000C474C2961C012C418B554CDCECA25841
47386,12,0,2019-07-19 09:36:44+02,45.1895683333333,5.77200333333333,01010000206A0800005475BEA120012C4159623B63EDA25841
47387,12,0,2019-07-19 09:36:49+02,45.1895716666667,5.77202166666667,01010000206A0800006A41CC7B23012C4142EB247EEDA25841
47388,12,0,2019-07-19 09:36:54+02,45.18958,5.77205,01010000206A080000FF67B6DD27012C41767656BEEDA25841
47389,12,0,2019-07-19 09:36:59+02,45.1895833333333,5.77205833333333,01010000206A0800002A25ED2529012C41A1667CD7EDA25841
47390,12,0,2019-07-19 09:37:04+02,45.1895883333333,5.77202166666667,01010000206A0800000DED885A23012C4122E888F4EDA25841
47391,12,0,2019-07-19 09:37:09+02,45.1895783333333,5.77200166666667,01010000206A080000C420D04A20012C410AE9F8A9EDA25841
47392,12,0,2019-07-19 09:37:14+02,45.18958,5.77198,01010000206A0800009671D5E01C012C41E53EFDB1EDA25841
47393,12,0,2019-07-19 09:37:19+02,45.189575,5.77199333333333,01010000206A0800002A5899021F012C41CBFAD290EDA25841
47394,12,0,2019-07-19 09:37:24+02,45.1895766666667,5.77202666666667,01010000206A0800002728BD3A24012C41081E8BA2EDA25841
47395,12,0,2019-07-19 09:37:29+02,45.1895633333333,5.77203166666667,01010000206A080000F5F1441E25012C418F87B644EDA25841
47396,12,0,2019-07-19 09:37:34+02,45.1895483333333,5.772055,01010000206A0800002E39D5E528012C41401747DEECA25841
47397,12,0,2019-07-19 09:37:39+02,45.1895416666667,5.772055,01010000206A0800006A6523F328012C4152E5EBAEECA25841
47398,12,0,2019-07-19 09:37:44+02,45.1895383333333,5.772065,01010000206A0800004A8DA18B2A012C4187E80199ECA25841
47399,12,0,2019-07-19 09:37:49+02,45.1895283333333,5.77205833333333,01010000206A080000BA1AB29329012C41CB0ACC50ECA25841
47400,12,0,2019-07-19 09:37:54+02,45.1895233333333,5.772085,01010000206A08000035A93FCD2D012C41E2F1FB31ECA25841
47401,12,0,2019-07-19 09:37:59+02,45.1895133333333,5.77206833333333,01010000206A080000221E79432B012C41CD7602E8EBA25841
47402,12,0,2019-07-19 09:38:04+02,45.1895316666667,5.77208833333333,01010000206A080000504290422E012C41077AC46DECA25841
47403,12,0,2019-07-19 09:38:09+02,45.189545,5.77210666666667,01010000206A08000033C4A80831012C4152D4B6CFECA25841
47404,12,0,2019-07-19 09:38:14+02,45.1895516666667,5.77211833333333,01010000206A0800000ABF2AD032012C4196E92001EDA25841
47405,12,0,2019-07-19 09:38:19+02,45.1895766666667,5.77211333333333,01010000206A080000FECE59D531012C413C15D5B1EDA25841
47406,12,0,2019-07-19 09:38:24+02,45.1896066666667,5.77210333333333,01010000206A0800007AC4A20730012C415CD72B85EEA25841
47407,12,0,2019-07-19 09:38:29+02,45.1895983333333,5.77211666666667,01010000206A0800003FD50D3032012C414501544CEEA25841
47408,12,0,2019-07-19 09:38:34+02,45.1895833333333,5.77211833333333,01010000206A0800005C0EF79032012C41451612E2EDA25841
47409,12,0,2019-07-19 09:38:39+02,45.18955,5.772045,01010000206A080000C3A1AA5027012C41FA475AE8ECA25841
47410,12,0,2019-07-19 09:38:44+02,45.189525,5.77201833333333,01010000206A0800002ED0FC5223012C4197041032ECA25841
47411,12,0,2019-07-19 09:38:49+02,45.18953,5.77201166666667,01010000206A0800002D7E1D3D22012C4187586754ECA25841
47412,12,0,2019-07-19 09:38:54+02,45.1895316666667,5.77199333333333,01010000206A080000A4F914591F012C41B935025DECA25841
47413,12,0,2019-07-19 09:38:59+02,45.189545,5.771975,01010000206A08000034D6C35D1C012C41E8AB7CB8ECA25841
47414,12,0,2019-07-19 09:39:04+02,45.1895433333333,5.77197,01010000206A080000C3D22B981B012C412213C4ABECA25841
47415,12,0,2019-07-19 09:39:09+02,45.1895183333333,5.77201,01010000206A08000074046D1122012C41A87C3C01ECA25841
47416,12,0,2019-07-19 09:39:14+02,45.1894983333333,5.772025,01010000206A08000069161A9424012C41564ED075EBA25841
47417,12,0,2019-07-19 09:39:19+02,45.1894916666667,5.772045,01010000206A080000568916C527012C41D152FC49EBA25841
47418,12,0,2019-07-19 09:39:24+02,45.189485,5.77201833333333,01010000206A0800007694D1A223012C4187D8EC15EBA25841
47419,12,0,2019-07-19 09:39:29+02,45.1894816666667,5.772035,01010000206A080000459A344726012C4160EC2F01EBA25841
47420,12,0,2019-07-19 09:39:34+02,45.1894683333333,5.77203,01010000206A080000A64CE59825012C41C2BA97A1EAA25841
47421,12,0,2019-07-19 09:39:39+02,45.189475,5.77200166666667,01010000206A08000085CA0A1921012C41C261F3CBEAA25841
47422,12,0,2019-07-19 09:39:44+02,45.18948,5.77200166666667,01010000206A080000E935100F21012C414EC777EFEAA25841
47423,12,0,2019-07-19 09:39:49+02,45.1894566666667,5.77200833333333,01010000206A080000B466864922012C4178A9E54AEAA25841
47424,12,0,2019-07-19 09:39:54+02,45.1894666666667,5.77201333333333,01010000206A08000065D47CFE22012C41B341D092EAA25841
47425,12,0,2019-07-19 09:39:59+02,45.1894583333333,5.772025,01010000206A0800004BE7EEE324012C413B22AD59EAA25841
47426,12,0,2019-07-19 09:40:04+02,45.1894516666667,5.77203833333333,01010000206A08000011AE060927012C417114AC2CEAA25841
47427,12,0,2019-07-19 09:40:09+02,45.1894766666667,5.77204166666667,01010000206A080000CD00145D27012C412499D8DEEAA25841
47428,12,0,2019-07-19 09:40:14+02,45.189485,5.77202666666667,01010000206A080000EA8DAFF124012C41CD2E6517EBA25841
47429,12,0,2019-07-19 09:40:19+02,45.1894633333333,5.772015,01010000206A08000095171D4823012C4115ED6D7BEAA25841
47430,12,0,2019-07-19 09:40:24+02,45.18951,5.77202,01010000206A080000B6C9E5B323012C418118CEC7EBA25841
47431,12,0,2019-07-19 09:40:29+02,45.189515,5.772035,01010000206A0800007FDCAD0426012C4153E6F7EDEBA25841
47432,12,0,2019-07-19 09:40:34+02,45.1894483333333,5.77206333333333,01010000206A08000058D847FC2A012C4167816719EAA25841
47433,12,0,2019-07-19 09:40:39+02,45.1893666666667,5.77209333333333,01010000206A08000029BECB5430012C41A23495DAE7A25841
47434,12,0,2019-07-19 09:40:44+02,45.1892983333333,5.772115,01010000206A080000CDC4D54334012C4101F600F9E5A25841
47435,12,0,2019-07-19 09:40:49+02,45.1892683333333,5.77211333333333,01010000206A0800003D9EBC3C34012C41B54F9B23E5A25841
47436,12,0,2019-07-19 09:40:54+02,45.18929,5.77211166666667,01010000206A080000A61185CE33012C412C6D38BDE5A25841
47437,12,0,2019-07-19 09:40:59+02,45.1893166666667,5.77210833333333,01010000206A080000599B591333012C4103AB0E7AE6A25841
47438,12,0,2019-07-19 09:41:04+02,45.1893383333333,5.77211333333333,01010000206A080000B20C07B133012C41E6DCD814E7A25841
47439,12,0,2019-07-19 09:41:09+02,45.1893616666667,5.77214166666667,01010000206A080000062302F537012C41B8A497BFE7A25841
47440,12,0,2019-07-19 09:41:14+02,45.1893816666667,5.77216666666667,01010000206A080000D5AEB1B93B012C419B4B1252E8A25841
